location_name,cause_name,sex_id,sex,year_id,mx,upper,lower
Mississippi,Neoplasms,2,Female,2013,183.1990446,187.6751488,179.3587917
Mississippi,Neoplasms,2,Female,2014,185.335644,190.195454,181.3160556
Missouri,Neoplasms,1,Male,1980,327.5105945,337.084088,317.8126013
Missouri,Neoplasms,1,Male,1981,323.9166346,332.9079065,313.94782
Missouri,Neoplasms,1,Male,1982,318.6332977,328.3820167,308.4289398
Missouri,Neoplasms,1,Male,1983,319.65164,328.5621551,309.0379739
Missouri,Neoplasms,1,Male,1984,318.7449277,327.9760866,308.166623
Missouri,Neoplasms,1,Male,1985,323.3087414,331.5328486,312.849706
Missouri,Neoplasms,1,Male,1986,323.6729984,331.9262457,312.2232806
Missouri,Neoplasms,1,Male,1987,320.1101963,327.5880045,308.9797316
Missouri,Neoplasms,1,Male,1988,319.9640124,327.2420169,308.0867103
Missouri,Neoplasms,1,Male,1989,319.3938649,327.3164226,307.1957113
Missouri,Neoplasms,1,Male,1990,313.9630302,320.7113607,301.7392969
Missouri,Neoplasms,1,Male,1991,312.1601557,319.148629,299.1716325
Missouri,Neoplasms,1,Male,1992,310.4830267,317.2442711,297.2636565
Missouri,Neoplasms,1,Male,1993,313.1434798,320.0901095,299.4175124
Missouri,Neoplasms,1,Male,1994,310.5130087,317.7346199,296.7642459
Missouri,Neoplasms,1,Male,1995,311.7441896,318.7210044,298.1476729
Missouri,Neoplasms,1,Male,1996,301.7656041,308.5052082,289.0158384
Missouri,Neoplasms,1,Male,1997,295.5767313,302.7827878,282.8429657
Missouri,Neoplasms,1,Male,1998,296.6225554,304.2901971,284.9298763
Missouri,Neoplasms,1,Male,1999,291.1412528,298.8003215,280.6802807
Missouri,Neoplasms,1,Male,2000,288.9427447,296.539614,279.4320559
Missouri,Neoplasms,1,Male,2001,286.42092,295.118786,277.3471187
Missouri,Neoplasms,1,Male,2002,285.4598866,295.0432179,277.2793202
Missouri,Neoplasms,1,Male,2003,279.7297091,288.7066406,271.7973334
Missouri,Neoplasms,1,Male,2004,272.2625495,281.8153261,265.7205439
Missouri,Neoplasms,1,Male,2005,269.2995707,279.2505812,262.5644829
Missouri,Neoplasms,1,Male,2006,266.5446396,277.5884965,259.689374
Missouri,Neoplasms,1,Male,2007,260.0577843,270.5593876,253.6118269
Missouri,Neoplasms,1,Male,2008,258.3063076,269.997212,252.1094097
Missouri,Neoplasms,1,Male,2009,254.2019402,265.5752797,247.8546115
Missouri,Neoplasms,1,Male,2010,249.8768158,261.4562355,243.7673574
Missouri,Neoplasms,1,Male,2011,249.0770865,261.1412485,242.7139159
Missouri,Neoplasms,1,Male,2012,249.2236212,262.1723431,242.508355
Missouri,Neoplasms,1,Male,2013,247.5525182,260.5601989,241.0775805
Missouri,Neoplasms,1,Male,2014,251.5029153,265.037527,245.1515863
Missouri,Neoplasms,2,Female,1980,189.8818863,193.1794742,186.2729886
Missouri,Neoplasms,2,Female,1981,188.2013881,191.579475,184.4904542
Missouri,Neoplasms,2,Female,1982,187.2816487,190.6129255,182.9462527
Missouri,Neoplasms,2,Female,1983,188.7732077,191.9664136,185.2618885
Missouri,Neoplasms,2,Female,1984,189.7017477,192.9704825,185.7210305
Missouri,Neoplasms,2,Female,1985,191.0312622,194.0140702,187.2396625
Missouri,Neoplasms,2,Female,1986,190.7801594,194.0452101,186.6661889
Missouri,Neoplasms,2,Female,1987,193.1767111,196.2767976,188.8689652
Missouri,Neoplasms,2,Female,1988,191.162555,194.2916274,186.9576742
Missouri,Neoplasms,2,Female,1989,191.8194838,195.1388177,187.0193537
Missouri,Neoplasms,2,Female,1990,190.9109233,194.211712,186.2702928
Missouri,Neoplasms,2,Female,1991,192.6198602,195.9008755,187.4777412
Missouri,Neoplasms,2,Female,1992,189.566997,192.8885349,184.9559382
Missouri,Neoplasms,2,Female,1993,192.9397253,196.4287057,188.5060986
Missouri,Neoplasms,2,Female,1994,193.9728463,197.4313865,189.0868502
Missouri,Neoplasms,2,Female,1995,195.8958119,199.4334816,191.6708073
Missouri,Neoplasms,2,Female,1996,191.4140515,194.6616753,187.485976
Missouri,Neoplasms,2,Female,1997,191.3877543,194.3965854,187.6118893
Missouri,Neoplasms,2,Female,1998,190.0452743,193.353387,186.5559629
Missouri,Neoplasms,2,Female,1999,190.7879388,193.9616792,187.3699502
Missouri,Neoplasms,2,Female,2000,188.673555,191.9606852,185.3929804
Missouri,Neoplasms,2,Female,2001,191.5751431,194.8035646,188.2145817
Missouri,Neoplasms,2,Female,2002,189.4119089,192.5998542,186.0186427
Missouri,Neoplasms,2,Female,2003,187.4672729,190.9005255,184.2327032
Missouri,Neoplasms,2,Female,2004,182.8905229,186.1553309,179.8523536
Missouri,Neoplasms,2,Female,2005,182.3711399,185.7643726,179.3060308
Missouri,Neoplasms,2,Female,2006,182.9565418,186.3265012,179.8820799
Missouri,Neoplasms,2,Female,2007,177.5086339,180.7738499,174.27439
Missouri,Neoplasms,2,Female,2008,178.1606797,181.5659552,175.1999453
Missouri,Neoplasms,2,Female,2009,176.827201,180.4076795,173.7284152
Missouri,Neoplasms,2,Female,2010,175.5405743,178.9343144,172.510645
Missouri,Neoplasms,2,Female,2011,174.8999042,178.4104082,171.642224
Missouri,Neoplasms,2,Female,2012,174.8951958,178.6475367,171.7614879
Missouri,Neoplasms,2,Female,2013,174.1918546,178.2011456,170.8020063
Missouri,Neoplasms,2,Female,2014,175.5410204,179.4410845,172.0025884
Montana,Neoplasms,1,Male,1980,287.6674066,297.7812588,277.6951044
Montana,Neoplasms,1,Male,1981,284.7745642,294.5267702,274.66919
Montana,Neoplasms,1,Male,1982,280.2252954,290.1062725,270.7668531
Montana,Neoplasms,1,Male,1983,279.7875041,289.4092816,270.2560128
Montana,Neoplasms,1,Male,1984,279.2453632,288.7556377,269.5134548
Montana,Neoplasms,1,Male,1985,281.4311133,290.6415606,271.9935023
Montana,Neoplasms,1,Male,1986,281.8303928,291.0802948,271.5679491
Montana,Neoplasms,1,Male,1987,279.1687231,287.8616665,268.1872142
Montana,Neoplasms,1,Male,1988,279.0118503,287.0480187,267.8056182
Montana,Neoplasms,1,Male,1989,277.4560988,285.5500282,265.9294821
Montana,Neoplasms,1,Male,1990,273.2948432,281.3643888,261.7008174
Montana,Neoplasms,1,Male,1991,272.6263221,280.6738555,260.6815417
Montana,Neoplasms,1,Male,1992,269.5438473,277.6034539,257.3063008
Montana,Neoplasms,1,Male,1993,273.0317522,280.649721,259.4443309
Montana,Neoplasms,1,Male,1994,271.1439669,279.2305463,257.9870322
Montana,Neoplasms,1,Male,1995,270.5744375,278.5267545,258.1942993
Montana,Neoplasms,1,Male,1996,264.2195932,272.3237554,252.1862698
Montana,Neoplasms,1,Male,1997,257.75148,265.6098581,245.9096084
Montana,Neoplasms,1,Male,1998,256.2402992,264.698311,245.2249358
Montana,Neoplasms,1,Male,1999,254.3741182,261.7230489,244.2054828
Montana,Neoplasms,1,Male,2000,252.2405369,260.2542952,242.0617044
Montana,Neoplasms,1,Male,2001,250.4556615,258.3973255,240.8013881
Montana,Neoplasms,1,Male,2002,247.677081,255.9813599,239.4297254
Montana,Neoplasms,1,Male,2003,243.8297827,253.2474906,236.3839643
Montana,Neoplasms,1,Male,2004,235.5322433,244.5275263,228.175792
Montana,Neoplasms,1,Male,2005,234.3639035,244.3158143,227.6028048
Montana,Neoplasms,1,Male,2006,230.512931,240.02754,223.5614853
Montana,Neoplasms,1,Male,2007,225.4407901,235.7130216,219.0664338
Montana,Neoplasms,1,Male,2008,222.731477,233.2159143,215.902203
Montana,Neoplasms,1,Male,2009,218.8225245,229.2347847,212.0511602
Montana,Neoplasms,1,Male,2010,216.3865121,227.3238621,209.8305738
Montana,Neoplasms,1,Male,2011,215.791612,226.8841823,208.8205289
Montana,Neoplasms,1,Male,2012,214.0832702,225.234108,207.387296
Montana,Neoplasms,1,Male,2013,214.0551884,226.0573134,207.1056168
Montana,Neoplasms,1,Male,2014,215.2467682,226.7283518,208.1252908
Montana,Neoplasms,2,Female,1980,173.4123995,178.3890159,168.3378569
Montana,Neoplasms,2,Female,1981,173.2213612,177.7866481,168.1790962
Montana,Neoplasms,2,Female,1982,171.3410856,175.8323196,166.4003744
Montana,Neoplasms,2,Female,1983,172.4467174,176.7362805,167.379012
Montana,Neoplasms,2,Female,1984,174.1760291,178.9251027,169.4600265
Montana,Neoplasms,2,Female,1985,175.9203976,180.6456553,171.2448044
Montana,Neoplasms,2,Female,1986,176.1364676,181.0253917,171.2115548
Montana,Neoplasms,2,Female,1987,177.2483166,181.8514548,172.4552067
Montana,Neoplasms,2,Female,1988,179.4408574,183.8281117,174.2803187
Montana,Neoplasms,2,Female,1989,177.7696078,182.1503444,172.5901138
Montana,Neoplasms,2,Female,1990,176.4100191,180.9379343,171.3015247
Montana,Neoplasms,2,Female,1991,177.9395251,182.4257863,172.7818701
Montana,Neoplasms,2,Female,1992,176.3626608,180.9105081,171.1554509
Montana,Neoplasms,2,Female,1993,178.8089064,183.4650877,173.7295268
Montana,Neoplasms,2,Female,1994,178.5401837,183.0252597,173.4378818
Montana,Neoplasms,2,Female,1995,181.4417542,185.8100907,176.3854677
Montana,Neoplasms,2,Female,1996,178.4393265,183.112729,173.7255976
Montana,Neoplasms,2,Female,1997,177.416185,182.0251651,172.8943716
Montana,Neoplasms,2,Female,1998,175.0133656,179.2797099,170.7058935
Montana,Neoplasms,2,Female,1999,177.4965709,181.7200806,173.1984994
Montana,Neoplasms,2,Female,2000,176.8235722,181.0366736,172.3381088
Montana,Neoplasms,2,Female,2001,178.6897502,182.7773083,174.6647416
Montana,Neoplasms,2,Female,2002,177.7934625,182.3886993,173.3095084
Montana,Neoplasms,2,Female,2003,176.1804396,180.307486,172.0170352
Montana,Neoplasms,2,Female,2004,172.4257243,176.9836072,168.1260193
Montana,Neoplasms,2,Female,2005,172.4068609,176.9042626,168.4072499
Montana,Neoplasms,2,Female,2006,171.3978342,175.8926836,167.4579161
Montana,Neoplasms,2,Female,2007,168.0417118,172.6608733,163.8781802
Montana,Neoplasms,2,Female,2008,167.0111587,171.4563566,162.7400247
Montana,Neoplasms,2,Female,2009,166.4736849,171.1166207,162.0589505
Montana,Neoplasms,2,Female,2010,164.5509825,169.0104232,160.5670663
Montana,Neoplasms,2,Female,2011,165.3761188,170.2779215,161.3450013
Montana,Neoplasms,2,Female,2012,164.4713324,169.1986645,160.4115736
Montana,Neoplasms,2,Female,2013,164.6408949,169.4770385,160.3895764
Montana,Neoplasms,2,Female,2014,167.5105422,172.573406,162.9171822
Nebraska,Neoplasms,1,Male,1980,284.6346794,293.3674774,275.4867341
Nebraska,Neoplasms,1,Male,1981,283.7337305,292.3894865,274.4721487
Nebraska,Neoplasms,1,Male,1982,280.3214018,289.2966175,271.26906
Nebraska,Neoplasms,1,Male,1983,281.5091962,290.544829,271.6083669
Nebraska,Neoplasms,1,Male,1984,283.3118097,291.8382761,273.1164687
Nebraska,Neoplasms,1,Male,1985,287.0248939,295.4841163,277.2164545
Nebraska,Neoplasms,1,Male,1986,289.4749973,297.5221148,279.5085614
Nebraska,Neoplasms,1,Male,1987,285.4897883,293.3702042,274.3979569
Nebraska,Neoplasms,1,Male,1988,287.0613721,295.2437829,275.4773013
Nebraska,Neoplasms,1,Male,1989,286.0153625,293.3962767,275.3435764
Nebraska,Neoplasms,1,Male,1990,282.5311889,289.7597475,271.0183548
Nebraska,Neoplasms,1,Male,1991,280.3779273,287.8946388,268.1898601
Nebraska,Neoplasms,1,Male,1992,280.7077307,287.8275622,268.4947418
Nebraska,Neoplasms,1,Male,1993,285.4437184,292.9906641,273.2312713
Nebraska,Neoplasms,1,Male,1994,282.0559777,289.4807563,269.4411456
Nebraska,Neoplasms,1,Male,1995,284.7737433,292.3792865,271.7357978
Nebraska,Neoplasms,1,Male,1996,277.3010128,284.5676416,264.7509917
Nebraska,Neoplasms,1,Male,1997,271.6055519,279.1011059,260.1109139
Nebraska,Neoplasms,1,Male,1998,267.9033131,274.7299297,257.3050448
Nebraska,Neoplasms,1,Male,1999,268.1488766,276.3343695,258.0830997
Nebraska,Neoplasms,1,Male,2000,265.7807381,273.5784617,256.4125015
Nebraska,Neoplasms,1,Male,2001,265.0387891,273.4855209,256.2118012
Nebraska,Neoplasms,1,Male,2002,263.4454663,272.3748499,255.2890045
Nebraska,Neoplasms,1,Male,2003,258.3898358,267.5731004,250.5966289
Nebraska,Neoplasms,1,Male,2004,249.4917842,259.0439546,241.7898643
Nebraska,Neoplasms,1,Male,2005,248.2745987,257.9727586,241.4485553
Nebraska,Neoplasms,1,Male,2006,245.2788937,255.6459136,238.3619738
Nebraska,Neoplasms,1,Male,2007,240.4101607,250.9823295,233.6648302
Nebraska,Neoplasms,1,Male,2008,238.3197988,249.8031881,231.7244046
Nebraska,Neoplasms,1,Male,2009,234.4398066,246.3356931,227.0244653
Nebraska,Neoplasms,1,Male,2010,233.1969713,244.8860565,226.3019183
Nebraska,Neoplasms,1,Male,2011,235.0569357,246.4871112,227.9225761
Nebraska,Neoplasms,1,Male,2012,231.2759299,243.7547322,224.0466834
Nebraska,Neoplasms,1,Male,2013,230.3356841,243.2555454,223.2541805
Nebraska,Neoplasms,1,Male,2014,234.8509318,247.1714958,227.6240278
Nebraska,Neoplasms,2,Female,1980,170.7029734,174.5135584,166.7086727
Nebraska,Neoplasms,2,Female,1981,169.7966503,173.6463978,165.724503
Nebraska,Neoplasms,2,Female,1982,169.4608977,173.0793357,165.5602088
Nebraska,Neoplasms,2,Female,1983,170.238551,173.9263591,166.3657797
Nebraska,Neoplasms,2,Female,1984,171.9764371,175.5850261,168.0957756
Nebraska,Neoplasms,2,Female,1985,174.4618059,178.2923788,170.1606321
Nebraska,Neoplasms,2,Female,1986,174.0633854,177.6117435,169.99858
Nebraska,Neoplasms,2,Female,1987,175.4522626,179.3621672,170.9241133
Nebraska,Neoplasms,2,Female,1988,177.8742882,181.9891497,173.1213537
Nebraska,Neoplasms,2,Female,1989,176.1612254,179.8800388,171.3996464
Nebraska,Neoplasms,2,Female,1990,174.9533858,178.916049,170.0970899
Nebraska,Neoplasms,2,Female,1991,176.028841,180.151962,171.6114325
Nebraska,Neoplasms,2,Female,1992,174.4658097,178.4169907,169.7797403
Nebraska,Neoplasms,2,Female,1993,176.5488987,180.4629467,171.8251224
Nebraska,Neoplasms,2,Female,1994,177.6091128,181.7545936,172.8649783
Nebraska,Neoplasms,2,Female,1995,179.3065282,183.3365071,174.8874664
Nebraska,Neoplasms,2,Female,1996,176.9157334,180.8932576,172.3948419
Nebraska,Neoplasms,2,Female,1997,175.3115337,179.4836113,170.8000381
Nebraska,Neoplasms,2,Female,1998,173.9692049,177.7245475,170.1514094
Nebraska,Neoplasms,2,Female,1999,176.4035504,180.3846795,172.0002217
Nebraska,Neoplasms,2,Female,2000,175.2834218,179.1984144,171.2286778
Nebraska,Neoplasms,2,Female,2001,177.2301993,181.2194346,172.8509175
Nebraska,Neoplasms,2,Female,2002,175.6103884,179.4430889,171.5531915
Nebraska,Neoplasms,2,Female,2003,174.4146461,178.6409079,170.5217513
Nebraska,Neoplasms,2,Female,2004,169.6644572,173.1873387,165.7352469
Nebraska,Neoplasms,2,Female,2005,169.4879874,173.2757313,165.7919407
Nebraska,Neoplasms,2,Female,2006,169.0350214,173.1350744,165.1751731
Nebraska,Neoplasms,2,Female,2007,166.8215309,170.9923259,162.8487822
Nebraska,Neoplasms,2,Female,2008,165.2622122,169.1842009,161.39598
Nebraska,Neoplasms,2,Female,2009,163.4735482,168.1263895,159.5296055
Nebraska,Neoplasms,2,Female,2010,162.2252729,166.4080857,158.2792639
Nebraska,Neoplasms,2,Female,2011,162.0353132,165.9835095,158.1276476
Nebraska,Neoplasms,2,Female,2012,162.1912399,166.707552,157.9861253
Nebraska,Neoplasms,2,Female,2013,161.434415,165.9281563,157.0364766
Nebraska,Neoplasms,2,Female,2014,162.3417376,166.8771405,158.0964577
Nevada,Neoplasms,1,Male,1980,319.1238049,332.0368103,306.4554971
Nevada,Neoplasms,1,Male,1981,316.4609466,328.8474442,304.048241
Nevada,Neoplasms,1,Male,1982,314.8402452,326.6388245,302.9742719
Nevada,Neoplasms,1,Male,1983,311.5258657,324.2673371,300.0349642
Nevada,Neoplasms,1,Male,1984,313.826384,325.1170464,300.7423286
Nevada,Neoplasms,1,Male,1985,316.7915031,329.0453393,302.6267158
Nevada,Neoplasms,1,Male,1986,314.9311778,326.5343976,301.844538
Nevada,Neoplasms,1,Male,1987,314.6197916,326.5669825,301.0033919
Nevada,Neoplasms,1,Male,1988,317.7871707,330.0977129,304.3104287
Nevada,Neoplasms,1,Male,1989,311.3891658,322.3968187,297.455943
Nevada,Neoplasms,1,Male,1990,307.1840354,318.2414743,292.5371955
Nevada,Neoplasms,1,Male,1991,303.95061,314.6904118,290.0661078
Nevada,Neoplasms,1,Male,1992,309.3300285,320.3882991,294.6095153
Nevada,Neoplasms,1,Male,1993,304.0836892,314.4177074,288.9968547
Nevada,Neoplasms,1,Male,1994,302.9245148,313.5395615,288.120182
Nevada,Neoplasms,1,Male,1995,298.5042413,307.8024822,283.9512126
Nevada,Neoplasms,1,Male,1996,296.033716,305.4447067,282.6366782
Nevada,Neoplasms,1,Male,1997,278.9621763,287.6782455,266.4925426
Nevada,Neoplasms,1,Male,1998,284.4450803,294.4730209,271.5442193
Nevada,Neoplasms,1,Male,1999,278.2382429,287.7427555,266.7504692
Nevada,Neoplasms,1,Male,2000,276.9026746,286.7636209,266.7644696
Nevada,Neoplasms,1,Male,2001,274.3909436,283.5075004,264.9893675
Nevada,Neoplasms,1,Male,2002,269.3838886,279.2621581,258.9570517
Nevada,Neoplasms,1,Male,2003,270.4799005,280.8424165,260.8767309
Nevada,Neoplasms,1,Male,2004,252.0046449,261.7383898,243.4369933
Nevada,Neoplasms,1,Male,2005,255.7294716,266.4959751,247.5370959
Nevada,Neoplasms,1,Male,2006,252.6060258,264.1159666,244.0803418
Nevada,Neoplasms,1,Male,2007,245.9621329,257.3012301,237.9304985
Nevada,Neoplasms,1,Male,2008,244.4905154,256.5347546,236.8313392
Nevada,Neoplasms,1,Male,2009,240.9736565,252.7100791,233.6899159
Nevada,Neoplasms,1,Male,2010,237.128024,249.0260922,229.8369654
Nevada,Neoplasms,1,Male,2011,236.5362789,248.9893544,228.8876593
Nevada,Neoplasms,1,Male,2012,230.4839645,242.3180963,223.29775
Nevada,Neoplasms,1,Male,2013,231.4299402,244.4016525,223.7412277
Nevada,Neoplasms,1,Male,2014,236.032294,249.5687204,228.5117704
Nevada,Neoplasms,2,Female,1980,204.9637401,213.1526038,197.3932118
Nevada,Neoplasms,2,Female,1981,203.9903495,211.2332302,196.5452652
Nevada,Neoplasms,2,Female,1982,202.9974523,210.2306108,195.3067178
Nevada,Neoplasms,2,Female,1983,202.5824137,209.5963523,195.4314464
Nevada,Neoplasms,2,Female,1984,203.9449468,211.3033648,196.4501751
Nevada,Neoplasms,2,Female,1985,203.3524908,210.8668884,196.3139634
Nevada,Neoplasms,2,Female,1986,205.1371849,212.2557898,197.3265586
Nevada,Neoplasms,2,Female,1987,207.6162979,215.0359437,199.409462
Nevada,Neoplasms,2,Female,1988,208.4782467,215.2981766,200.8224351
Nevada,Neoplasms,2,Female,1989,202.6920432,209.6910299,195.6191481
Nevada,Neoplasms,2,Female,1990,203.7603031,210.6840569,196.3770348
Nevada,Neoplasms,2,Female,1991,204.6775975,212.0561804,197.8161465
Nevada,Neoplasms,2,Female,1992,201.4040435,208.3143004,194.4562344
Nevada,Neoplasms,2,Female,1993,206.2981423,213.5011666,198.5991934
Nevada,Neoplasms,2,Female,1994,204.5466795,211.0706137,197.0793559
Nevada,Neoplasms,2,Female,1995,203.9266333,210.629283,196.2275617
Nevada,Neoplasms,2,Female,1996,199.2966751,205.8385978,192.5018303
Nevada,Neoplasms,2,Female,1997,197.4289495,203.2853818,190.9106213
Nevada,Neoplasms,2,Female,1998,199.8051561,205.6976308,193.6624797
Nevada,Neoplasms,2,Female,1999,196.4534853,202.1936844,190.5920249
Nevada,Neoplasms,2,Female,2000,196.8667077,202.9791743,191.2027354
Nevada,Neoplasms,2,Female,2001,197.4323085,203.7409431,191.4913997
Nevada,Neoplasms,2,Female,2002,195.7360451,201.8123984,189.7836631
Nevada,Neoplasms,2,Female,2003,191.8302178,197.3871717,186.2176702
Nevada,Neoplasms,2,Female,2004,191.5323465,197.3848134,185.8666644
Nevada,Neoplasms,2,Female,2005,187.9052289,193.4741196,182.5245483
Nevada,Neoplasms,2,Female,2006,184.4677029,189.9696702,178.979882
Nevada,Neoplasms,2,Female,2007,182.5148925,187.9593201,177.5054451
Nevada,Neoplasms,2,Female,2008,180.1814962,185.5320362,175.1435689
Nevada,Neoplasms,2,Female,2009,178.6966477,184.2777052,173.8666372
Nevada,Neoplasms,2,Female,2010,177.3838254,182.8866598,172.3971932
Nevada,Neoplasms,2,Female,2011,179.7578238,185.5016338,174.5841497
Nevada,Neoplasms,2,Female,2012,177.6138374,182.8555698,172.3509725
Nevada,Neoplasms,2,Female,2013,176.1100451,181.7012286,170.6480062
Nevada,Neoplasms,2,Female,2014,175.5311385,181.356642,170.2480997
New Hampshire,Neoplasms,1,Male,1980,319.4327443,330.366018,307.1756284
New Hampshire,Neoplasms,1,Male,1981,318.7608088,330.1224318,306.653434
New Hampshire,Neoplasms,1,Male,1982,309.902004,320.6965283,298.483683
New Hampshire,Neoplasms,1,Male,1983,313.7655236,324.3150201,302.4517605
New Hampshire,Neoplasms,1,Male,1984,311.3579518,321.8561459,299.145476
New Hampshire,Neoplasms,1,Male,1985,316.6207436,327.1249527,305.0363397
New Hampshire,Neoplasms,1,Male,1986,313.898918,324.5759315,302.1656128
New Hampshire,Neoplasms,1,Male,1987,310.671588,320.3902349,299.3333813
New Hampshire,Neoplasms,1,Male,1988,309.3925075,319.9851723,296.5677084
New Hampshire,Neoplasms,1,Male,1989,306.8094087,316.6607188,294.8458521
New Hampshire,Neoplasms,1,Male,1990,303.0054213,312.1994387,290.4545947
New Hampshire,Neoplasms,1,Male,1991,301.1655369,310.9120341,288.071757
New Hampshire,Neoplasms,1,Male,1992,296.2391989,305.6959772,282.1403715
New Hampshire,Neoplasms,1,Male,1993,296.9203452,305.6990727,283.2901823
New Hampshire,Neoplasms,1,Male,1994,293.4998075,302.5622189,279.7014944
New Hampshire,Neoplasms,1,Male,1995,294.3034184,304.0470993,280.7389391
New Hampshire,Neoplasms,1,Male,1996,287.2401515,295.7710779,273.6790263
New Hampshire,Neoplasms,1,Male,1997,281.1845555,290.3749892,269.6187557
New Hampshire,Neoplasms,1,Male,1998,277.2627817,286.0544252,265.9798416
New Hampshire,Neoplasms,1,Male,1999,272.646134,281.9503331,261.0280541
New Hampshire,Neoplasms,1,Male,2000,273.5126928,282.1134605,262.7523138
New Hampshire,Neoplasms,1,Male,2001,268.5274443,277.7864073,259.4535761
New Hampshire,Neoplasms,1,Male,2002,266.6384944,276.3161986,256.9121108
New Hampshire,Neoplasms,1,Male,2003,259.272417,268.9971875,250.4700117
New Hampshire,Neoplasms,1,Male,2004,252.989828,262.2190064,244.2336953
New Hampshire,Neoplasms,1,Male,2005,249.274165,259.6645986,241.328761
New Hampshire,Neoplasms,1,Male,2006,245.1452579,255.8699219,237.4662745
New Hampshire,Neoplasms,1,Male,2007,240.3506624,251.3584163,233.0969742
New Hampshire,Neoplasms,1,Male,2008,237.3512635,247.8719755,229.3923599
New Hampshire,Neoplasms,1,Male,2009,233.9705272,244.781266,226.0951776
New Hampshire,Neoplasms,1,Male,2010,227.1911379,239.2306115,219.7451584
New Hampshire,Neoplasms,1,Male,2011,231.0821549,242.4535933,223.1881902
New Hampshire,Neoplasms,1,Male,2012,224.9070131,236.6870275,216.5306101
New Hampshire,Neoplasms,1,Male,2013,222.8938482,234.7079203,214.5844451
New Hampshire,Neoplasms,1,Male,2014,226.7227565,238.3350313,218.2136003
New Hampshire,Neoplasms,2,Female,1980,197.5118975,203.849948,191.5644474
New Hampshire,Neoplasms,2,Female,1981,193.729354,199.1093059,188.2054078
New Hampshire,Neoplasms,2,Female,1982,192.2276139,198.1195631,186.2877358
New Hampshire,Neoplasms,2,Female,1983,194.1312646,199.4929362,187.9306675
New Hampshire,Neoplasms,2,Female,1984,193.1022167,198.6057064,186.7714421
New Hampshire,Neoplasms,2,Female,1985,197.4361341,203.5398429,191.6484443
New Hampshire,Neoplasms,2,Female,1986,196.1523354,201.8870679,190.0362097
New Hampshire,Neoplasms,2,Female,1987,194.5206113,199.9018732,188.3039827
New Hampshire,Neoplasms,2,Female,1988,196.7329936,202.3342694,190.4935034
New Hampshire,Neoplasms,2,Female,1989,194.2229408,199.8399795,188.0305984
New Hampshire,Neoplasms,2,Female,1990,190.3168803,195.7989259,184.4020295
New Hampshire,Neoplasms,2,Female,1991,191.5492415,196.8287245,185.6386784
New Hampshire,Neoplasms,2,Female,1992,191.1211892,196.704209,185.0223032
New Hampshire,Neoplasms,2,Female,1993,193.8398021,199.7018858,187.1432996
New Hampshire,Neoplasms,2,Female,1994,190.8987616,196.5413789,184.7970714
New Hampshire,Neoplasms,2,Female,1995,193.304417,198.8765788,187.4969351
New Hampshire,Neoplasms,2,Female,1996,189.9227498,195.2483463,184.1471863
New Hampshire,Neoplasms,2,Female,1997,189.2172825,194.548276,183.3155708
New Hampshire,Neoplasms,2,Female,1998,185.0034321,190.0747771,179.6978622
New Hampshire,Neoplasms,2,Female,1999,186.674454,191.4718874,181.3881965
New Hampshire,Neoplasms,2,Female,2000,186.0507473,191.5815616,181.0147065
New Hampshire,Neoplasms,2,Female,2001,186.2570551,191.2510323,181.1094788
New Hampshire,Neoplasms,2,Female,2002,184.5143841,189.4374838,179.6064585
New Hampshire,Neoplasms,2,Female,2003,182.792424,187.9942079,177.7305047
New Hampshire,Neoplasms,2,Female,2004,178.8819638,184.1487132,174.0691231
New Hampshire,Neoplasms,2,Female,2005,177.9318297,182.9432655,173.0957647
New Hampshire,Neoplasms,2,Female,2006,175.9003836,181.1957278,170.7662581
New Hampshire,Neoplasms,2,Female,2007,172.8606421,177.7829683,167.7769169
New Hampshire,Neoplasms,2,Female,2008,169.2781202,174.1155635,164.4309624
New Hampshire,Neoplasms,2,Female,2009,167.0771039,172.1701821,161.9914554
New Hampshire,Neoplasms,2,Female,2010,165.7539006,170.8017863,160.8805005
New Hampshire,Neoplasms,2,Female,2011,167.1721598,172.2474341,162.2700935
New Hampshire,Neoplasms,2,Female,2012,164.7361611,169.8776398,160.0446494
New Hampshire,Neoplasms,2,Female,2013,163.2795748,168.4327476,158.2879563
New Hampshire,Neoplasms,2,Female,2014,165.8581632,171.0015146,161.0965494
New Jersey,Neoplasms,1,Male,1980,344.2696516,354.5603405,333.1575229
New Jersey,Neoplasms,1,Male,1981,336.8710022,346.8089264,325.8461438
New Jersey,Neoplasms,1,Male,1982,330.9029409,340.9221477,320.1282635
New Jersey,Neoplasms,1,Male,1983,333.07918,342.86446,321.4088297
New Jersey,Neoplasms,1,Male,1984,332.7989012,341.9912652,321.5340117
New Jersey,Neoplasms,1,Male,1985,335.9131077,345.2064485,324.4484929
New Jersey,Neoplasms,1,Male,1986,333.6411971,343.1956822,321.5493688
New Jersey,Neoplasms,1,Male,1987,331.7758721,340.5297328,320.0341229
New Jersey,Neoplasms,1,Male,1988,327.9659207,336.1718626,316.2725489
New Jersey,Neoplasms,1,Male,1989,325.5908009,332.3122189,313.0311448
New Jersey,Neoplasms,1,Male,1990,319.789846,327.6067562,306.0942387
New Jersey,Neoplasms,1,Male,1991,315.4374865,322.4427679,302.242218
New Jersey,Neoplasms,1,Male,1992,309.3787472,317.2270761,295.9238036
New Jersey,Neoplasms,1,Male,1993,310.7622649,318.0702364,297.5856291
